ZCTA,total_pop,white_count,black_count,native_count,asian_count,hispanic_count,median_income,below_poverty,pct_white,pct_black,pct_native,pct_asian,pct_hispanic
01070,593,521,1,7,1,12,72083,89,0.8785834738617201,0.0016863406408094434,0.011804384485666104,0.0016863406408094434,0.02023608768971332
01071,1219,1058,29,0,1,53,107292,55,0.8679245283018868,0.02378999179655455,0.0,0.0008203445447087777,0.043478260869565216
01072,1447,1248,4,0,10,163,103188,74,0.8624740843123704,0.0027643400138217,0.0,0.006910850034554251,0.11264685556323428
01073,6212,5626,17,0,77,200,125534,205,0.9056664520283323,0.002736638763683194,0.0,0.012395363811976819,0.03219575016097875
01074,749,749,0,0,0,0,76859,312,1.0,0.0,0.0,0.0,0.0
01075,17410,14753,239,0,838,1226,93646,1103,0.8473865594485928,0.01372774267662263,0.0,0.04813325674899483,0.0704192992533027
01077,9222,8259,43,66,90,431,108833,563,0.8955757970071568,0.00466276295814357,0.0071567989590110605,0.009759271307742356,0.0467360659292995
01079,282,240,1,0,0,41,-666666666,47,0.851063829787234,0.0035460992907801418,0.0,0.0,0.1453900709219858
01080,2308,1927,127,0,30,75,87188,131,0.8349220103986135,0.055025996533795495,0.0,0.012998266897746967,0.03249566724436742
01081,1704,1577,10,0,2,51,87337,87,0.9254694835680751,0.005868544600938967,0.0,0.0011737089201877935,0.02992957746478873
01082,10418,9402,270,0,12,567,71023,982,0.9024764830101747,0.02591668266461893,0.0,0.0011518525628719525,0.05442503359569975
01083,2746,2443,0,0,147,156,92558,289,0.8896576839038601,0.0,0.0,0.053532410779315365,0.05680990531682447
01084,101,101,0,0,0,0,91667,11,1.0,0.0,0.0,0.0,0.0
01085,41466,34195,394,11,1488,4075,83821,4183,0.8246515217286452,0.009501760478464284,0.0002652775768099166,0.035884821299377805,0.0982732841364009
01088,654,595,0,0,31,28,53472,50,0.9097859327217125,0.0,0.0,0.047400611620795105,0.04281345565749235
01089,28635,20569,1282,47,1852,3745,70401,2981,0.7183167452418369,0.04477038589139165,0.001641348000698446,0.06467609568709622,0.13078400558756767
01092,1123,1087,36,0,0,0,70938,36,0.9679430097951914,0.032056990204808546,0.0,0.0,0.0
01093,149,149,0,0,0,0,-666666666,4,1.0,0.0,0.0,0.0,0.0
01094,64,64,0,0,0,0,109000,0,1.0,0.0,0.0,0.0,0.0
01095,14615,12494,616,0,177,806,124682,615,0.8548751282928498,0.04214847759151557,0.0,0.012110845022237427,0.05514881970578173
01096,2566,2332,17,7,59,55,105729,128,0.9088074824629774,0.006625097427903352,0.0027279812938425566,0.02299298519095869,0.021434138737334373
01097,45,45,0,0,0,0,-666666666,0,1.0,0.0,0.0,0.0,0.0
01098,1019,937,0,0,21,34,93000,39,0.9195289499509323,0.0,0.0,0.020608439646712464,0.033366045142296366
01103,2336,570,439,0,52,1191,21458,1035,0.2440068493150685,0.1879280821917808,0.0,0.02226027397260274,0.509845890410959
01104,21745,5394,2780,4,217,13003,47530,4717,0.2480570246033571,0.12784548171993562,0.0001839503334099793,0.009979305587491378,0.5979765463324902
01105,11469,1112,1594,1,0,8463,22994,5340,0.0969570145609905,0.1389833464120673,8.719155985700585e-05,0.0,0.7379021710698405
01106,15961,13589,268,0,977,525,143961,630,0.8513877576592945,0.01679092788672389,0.0,0.06121170352734791,0.032892675897500154
01107,12270,1347,554,0,216,9998,31969,4505,0.1097799511002445,0.04515077424612877,0.0,0.017603911980440097,0.8148329258353708
01108,27409,8558,5156,29,1855,11338,51851,8585,0.3122332080703419,0.18811339341092342,0.0010580466270203217,0.06767849976285162,0.4136597467984968
01109,31418,5607,9664,66,435,14257,46821,6895,0.17846457444776878,0.3075943726526195,0.00210070660131135,0.013845566235915718,0.4537844547711503
01118,15009,8324,1967,0,625,3457,80906,2371,0.5546005729895396,0.1310547005130255,0.0,0.04164168165767206,0.2303284695849157
01119,14059,5801,2839,0,508,4663,59172,1683,0.41261825165374494,0.20193470374848851,0.0,0.036133437655594285,0.3316736610000711
01128,3252,2171,182,0,60,656,92125,270,0.6675891758917589,0.055965559655596554,0.0,0.01845018450184502,0.2017220172201722
01129,5993,3257,561,0,96,1796,92500,747,0.5434673786083765,0.09360921074587018,0.0,0.01601868846988153,0.29968296345736695
01144,0,0,0,0,0,0,-666666666,0,,,,,
01151,9627,3016,1609,0,123,4539,57113,1601,0.31328555105432637,0.16713410200477824,0.0,0.012776565908382673,0.47148644437519477
01201,45072,35181,2116,13,624,3927,68879,6061,0.7805511182108626,0.046947106851260204,0.0002884274050408236,0.013844515441959531,0.0871272630457934
01220,8106,7654,38,4,67,200,56285,1179,0.9442388354305453,0.004687885516901061,0.0004934616333580064,0.008265482358746608,0.02467308166790032
01222,611,584,0,0,0,27,84583,12,0.955810147299509,0.0,0.0,0.0,0.044189852700491
01223,2588,2359,3,0,38,78,82773,210,0.9115146831530139,0.00115919629057187,0.0,0.014683153013910355,0.030139103554868624
01224,201,201,0,0,0,0,-666666666,6,1.0,0.0,0.0,0.0,0.0
01225,3234,3014,9,0,63,6,72028,307,0.9319727891156463,0.0027829313543599257,0.0,0.01948051948051948,0.0018552875695732839
01226,6304,5953,12,0,46,196,81168,329,0.9443210659898477,0.0019035532994923859,0.0,0.007296954314720812,0.031091370558375634
01229,213,213,0,0,0,0,-666666666,0,1.0,0.0,0.0,0.0,0.0
01230,8813,7583,142,11,50,601,82871,393,0.860433450584364,0.016112560989447407,0.0012481561329853626,0.005673436968115285,0.06819471235674572
01235,2456,2326,4,2,12,74,76699,195,0.9470684039087948,0.0016286644951140066,0.0008143322475570033,0.004885993485342019,0.03013029315960912
01236,1593,1283,7,0,221,34,91172,49,0.805398618957941,0.004394224733207784,0.0,0.13873195229127433,0.021343377275580666
01237,2269,2157,28,0,74,3,84419,143,0.9506390480387836,0.0123402379903041,0.0,0.03261348611723226,0.0013221683561040105
